parentEventID,eventID,eventDate,decimalLatitude,decimalLongitude,eventType,habitat,samplingProtocol,verbatimLatitude,verbatimLongitude,eventRemarks,coordinateUncertaintyinmeters
,2022/w14/C1,8/1/2022,28.10156667,-82.80833333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11531,28º06.094' N,82º48.500' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/C3,8/1/2022,28.08328333,-82.80218333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11532,28º04.997' N,82º48.131' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/K1,8/15/2022,28.1823,-82.83181667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11533,28º10.938' N,82º49.909' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/C9,8/2/2022,28.06495,-82.77778333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11534,28º03.897' N,82º46.667' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/C6,8/5/2022,28.10236667,-82.80838333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11535,28º06.142' N,82º48.503' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/D1,8/1/2022,28.0896,-82.80358333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11536,28º05.376' N,82º48.215' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/D7,8/1/2022,28.08956667,-82.80351667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11537,28º05.374' N,82º48.211' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/D9,8/1/2022,29.07578333,-82.80055,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11538,29º04.547' N,82º48.033' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/D5,8/2/2022,28.08385,-82.8344,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11539,28º05.031' N,82º50.064' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w12/C7,7/20/2022,28.07285,-82.81956667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11540,28º04.371' N,82º49.174' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/G5,8/4/2022,28.10535,-82.8088,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11541,28º06.321' N,82º48.528' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK13,8/1/2022,28.1046,-82.8258,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11542,28º06.276' N,82º49.548' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK3,8/2/2022,28.10863333,-82.83168333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11543,28º06.518' N,82º49.901' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK6,8/2/2022,28.10863333,-82.83168333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11544,28º06.518' N,82º49.901' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK8,8/2/2022,28.10863333,-82.83168333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11545,28º06.518' N,82º49.901' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/K2,8/2/2022,28.1038,-82.82646667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11546,28º06.228' N,82º49.588' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK10,8/2/2022,28.194,-82.81838333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11547,28º11.640' N,82º49.103' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK15,8/2/2022,28.19423333,-82.81801667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11548,28º11.654' N,82º49.081' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/G3,6/30/2022,28.11266667,-82.82735,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11549,28º06.760' N,82º49.641' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK4,8/4/2022,28.42491667,-82.84016667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11550,28º25.495' N,82º50.410' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w14/RK5,8/5/2022,28.16926667,-82.7856,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11551,28º10.156' N,82º47.136' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/K3,8/15/2022,28.19498333,-82.81861667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11552,28º11.699' N,82º49.117' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/C6,8/9/2022,28.16695,-82.78315,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11553,28º10.017' N,82º46.989' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/C7,8/9/2022,28.16705,-82.78385,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11554,28º10.023' N,82º47.031' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/C8,8/9/2022,28.05868333,-82.77861667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11555,28º03.521' N,82º46.717' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/D2,8/8/2022,28.16691667,-82.78381667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11556,28º10.015' N,82º47.029' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/D4,8/8/2022,28.16691667,-82.78381667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11557,28º10.015' N,82º47.029' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/D1,8/10/2022,28.16686667,-82.78305,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11558,28º10.012' N,82º46.983' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/G1,8/8/2022,28.10378333,-82.82848333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11559,28º06.227' N,82º49.709' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/W13/K2,7/27/2022,28.08323333,-82.82288333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11560,28º04.994' N,82º49.373' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w12/C6,7/22/2022,28.07268333,-82.80053333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11561,28º04.361' N,82º48.032' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w8/C3,6/21/2022,28.08436667,-82.83448333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11562,28º05.062' N,82º50.069' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/RG9,8/9/2022,28.19575,-82.81531667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11563,28º11.745' N,82º48.919' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/RG11,8/10/2022,28.1045,-82.8262,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11564,28º06.270' N,82º49.572' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/G4,8/9/2022,28.19575,-82.81531667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11565,28º11.745' N,82º48.919' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w15/RK6,8/11/2022,28.23671667,-82.79868333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11566,28º14.203' N,82º47.921' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/C3,8/15/2022,28.1038,-82.80765,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11567,28º06.228' N,82º48.459' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/C6,8/17/2022,28.06745,-82.79625,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11568,28º04.047' N,82º47.775' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/C8,8/17/2022,28.06076667,-82.77778333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11569,28º03.646' N,82º46.667' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/D1,8/16/2022,28.06021667,-82.77791667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11570,28º03.613' N,82º46.675' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/D4,8/16/2022,28.07415,-82.79938333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11571,28º04.449' N,82º47.963' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/D8,8/16/2022,28.05945,-82.77788333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11572,28º03.567' N,82º46.673' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/RK1,8/15/2022,28.1823,-82.83181667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11573,28º10.938' N,82º49.909' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/C6,7/1/2022,28.0776,-82.80125,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11574,28º04.656' N,82º48.075' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w18/KR3,8/30/2022,28.18593333,-82.8378,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11575,28º11.156' N,82º50.268' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w6/K4,6/7/2022,28.19531667,-82.81946667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11576,28º11.719' N,82º49.168' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/RK10,8/17/2022,28.10425,-82.80653333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11577,28º06.255' N,82º48.392' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/RK13,8/17/2022,28.19588333,-82.8177,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11578,28º11.753' N,82º49.062' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/RK14,8/17/2022,28.19588333,-82.8177,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11579,28º11.753' N,82º49.062' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/RK8,8/18/2022,28.10308333,-82.80646667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11580,28º06.185' N,82º48.388' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w16/RK7,8/19/2022,28.10863333,-82.83168333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11581,28º06.518' N,82º49.901' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/D4,8/21/2022,28.05821667,-83.07783333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11582,28º03.493' N,82º64.670' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/D3,8/22/2022,28.27266667,-82.73756667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11583,28º16.360' N,82º44.254' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/D5,8/24/2022,28.10253333,-82.80848333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11584,28º06.152' N,82º48.509' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/D9,8/24/2022,28.08783333,-82.80436667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11585,28º05.270' N,82º48.262' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/K2,8/23/2022,28.07456667,-83.03816667,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11586,28º04.474' N,83º02.290' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/K3,8/23/2022,28.19576667,-82.8186,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11587,28º11.746' N,82º49.116' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/K4,8/23/2022,28.1954,-82.81753333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11588,28º11.724' N,82º49.052' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/KR11,8/23/2022,28.1954,-82.81753333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11589,28º11.724' N,82º49.052' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/GR5,8/25/2022,28.09735,-82.80916667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11590,28º05.841' N,82º48.550' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/GR3,8/26/2022,28.10626667,-82.82631667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11591,28º06.376' N,82º49.579' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/GR4,8/26/2022,28.10626667,-82.82631667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11592,28º06.376' N,82º49.579' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w17/G5,8/26/2022,28.1949,-82.81851667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11593,28º11.694' N,82º49.111' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w18/KR6,8/30/2022,28.19536667,-82.81626667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11594,28º11.722' N,82º48.976' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/C2,6/27/2022,28.09521667,-82.80671667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11595,28º05.713' N,82º48.403' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/C7,6/27/2022,28.07445,-82.79956667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11596,28º04.467' N,82º47.974' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/C8,6/27/2022,28.07445,-82.79956667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11597,28º04.467' N,82º47.974' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/C9,6/27/2022,28.07445,-82.79956667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11598,28º04.467' N,82º47.974' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/C3,6/30/2022,28.10733333,-82.7811,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11599,28º06.440' N,82º46.866' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w12/K4,7/19/2022,28.18085,-82.83665,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11600,28º10.851' N,82º50.199' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/D4,6/27/2022,28.0888,-82.80433333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11601,28º05.328' N,82º48.260' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/D5,6/27/2022,28.0888,-82.80433333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11602,28º05.328' N,82º48.260' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/D7,6/28/2022,28.0729,-82.80313333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11603,28º04.374' N,82º48.188' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/D8,6/28/2022,28.0729,-82.80313333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11604,28º04.374' N,82º48.188' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/D1,6/29/2022,28.07646667,-82.80096667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11605,28º04.588' N,82º48.058' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/D2,7/1/2022,28.10255,-82.80831667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11606,28º06.153' N,82º48.499' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/G2,6/27/2022,28.19536667,-82.80793333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11607,28º11.722' N,82º48.476' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/G1,6/29/2022,28.05085,-83.01313333,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11608,28º03.051' N,83º00.788' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/RG2,6/28/2022,28.19735,-82.80365,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11609,28º11.841' N,82º48.219' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/G4,6/28/2022,28.19441667,-82.78448333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11610,28º11.665' N,82º47.069' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/RG1,7/1/2022,28.18466667,-83.00008333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11611,28º11.080' N,82º60.005' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/RK2,6/27/2022,28.0756,-83.03881667,Rod/Reel,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11612,28º04.536' N,83º02.329' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/RK5,6/27/2022,28.0756,-83.03881667,Rod/Reel,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11613,28º04.536' N,83º02.329' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/K3,6/27/2022,28.0756,-83.03881667,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11614,28º04.536' N,83º02.329' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/K4,6/27/2022,28.0756,-83.03881667,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11615,28º04.536' N,83º02.329' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/RK10,6/28/2022,28.1793,-82.82951667,Rod/Reel,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11616,28º10.758' N,82º49.771' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/RK3,6/30/2022,28.1793,-82.82951667,Rod/Reel,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11617,28º10.758' N,82º49.771' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2022/w9/K1,7/1/2022,28.1383,-82.93108333,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.11618,28º08.298' N,82º55.865' W,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w1/D9,5/1/2023,28.05796667,-82.78075,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11619,28°03.478,82°46.845,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w1/D1,5/2/2023,28.05961667,-83.77821667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11620,28°03.577,83°46.693,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w1/D4,5/3/2023,28.08933333,-82.80541667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11621,28°05.36,82°48.325,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/G1,4/8/2023,28.1425,-82.811,Longline,,methods described: https://doi.org/10.1002/ece3.11622,,,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w1/GR3,5/4/2023,28.16331667,-82.82943333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11623,28°09.799,82°49.766,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w1/GR4,5/4/2023,28.16331667,-82.82943333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11624,28°09.799,82°49.766,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w1/D7,5/5/2023,28.05711667,-82.78151667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11625,28°03.427,82°46.891,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
